"","source","snippet","summary","date","doc_type","id","headline","author"
"116","https://www.nytimes.com/2000/04/18/nyregion/killings-of-livery-drivers-prompt-police-to-step-up-measures.html","The outcry over the slayings of livery-cab drivers prompted new steps to combat the attacks yesterday, as the Police Department fleshed out its plans to protect drivers and the mayor proposed further steps to safeguard them.     At a City Council ...","Outcry over slayings of livery-cab drivers prompts new steps to combat attacks as Police Department fleshes out its plans to protect drivers and Mayor Rudolph Giuliani proposes further steps to safeguard them; seven livery drivers have been killed so far this year; police say that slaying of Jimmy Chan, found shot to death in Chinatown in Lincoln Town Car, was linked to gambling and not considered to be related to other livery slayings; photo (M)","2000","News","4fd1f5898eb7c8105d74f27c","Killings of Livery Drivers Prompt Police to Step Up Measures","By C. J. CHIVERS"
"117","https://www.nytimes.com/2001/02/08/world/british-city-defines-diversity-and-tolerance.html","Jitendra Vaitha, a jeweler, leaned across a glittering display of gold necklaces and sought to describe how life had changed for the large Asian population in this traditional city with its Victorian clocktower, medieval timbered buildings and Rom...","Leicester, England, which is expected to have nonwhite majority in 10 years, defines itself as the tolerant, multicultural city of Europe, free from cultural antagonisms and anti-immigrant politics that have occurred elsewhere in Britain and in Europe; had its fair share of skinheads and National Front marchers in 1970's, but racial antagonism lessened when it became apparent that instead of taking away jobs of working-class whites, Leicester's new arrivals were creating employment and services and a retail, wholesale and real estate economy of their own; photos; map (M)","2001","News","4fd21e588eb7c8105d7a0364","British City Defines Diversity and Tolerance","By WARREN HOGE"
"118","https://www.nytimes.com/2001/04/22/business/braving-war-and-graft-coke-goes-back-to-angola.html","THIS ghost of a bustling industrial town is just over 30 miles from the safety of the capital, Luanda, a fearfully long distance in a country at war for decades, where guerrilla attacks skirt the cities with unsettling regularity.     The road to ...","Coca-Cola Co has returned to Angola 26 years after civil war forced it to leave, and it has alreay invested more than $40 million in country, a big some by African standards; Coke's experience shows that single large investment often has only modest benefits in country like Angola, and challenges facing Coke show how hard it will be to persuade other investors that risk is worthwhile; photos; map; table (L)","2001","News","4fd222158eb7c8105d7a713b","Braving War and Graft, Coke Goes Back to Angola","By HENRI E. CAUVIN"
"119","https://www.nytimes.com/1999/12/21/world/german-general-s-kosovo-peacekeepers-are-fighting-crime.html","In the absence of a strong international police force in Kosovo and facing a rise in crime, the commander of peacekeeping troops in the province has ordered his soldiers back out onto the streets in force.    He is not happy about it, but six mont...","Gen Klaus Reinhardt, NATO commander in Kosovo, orders troops into streets to fight crime and violence in absence of effective police force; map; calls on nations to contribute more people to international police force, but says in meantime soldiers will have to combat ethnic killings and retaliation and increased crime among Albanians; moves troops from calm areas to 'fault lines' with more violence (M)","1999","News","4fd210f28eb7c8105d785f57","German General's Kosovo Peacekeepers Are Fighting Crime","By CARLOTTA GALL"
"120","https://www.nytimes.com/2001/02/11/magazine/giuliani-internalized.html","The old testament furnishes any number of possible metaphors for the reign, now nearing its end, of New York's mayor, Rudolph W. Giuliani. The Rev. Calvin Butts, pastor of Harlem's Abyssinian Baptist Church, suggests the following: ''There was a f...","James Traub article on approaching end to reign of Rudolph Giuliani, mayor who, in words of black leader Calvin Butts, brought 'order, peace, the law' to New York; photos; says it could be argued that New Yorkers have made their peace with bourgeois values mayor is always preaching about, swapping primal energies for prosperity and peace, but it must also be remembered that raffish Times Square had long since degenerated into mean and menacing precinct; recalls that Giuliani exposed inadequacy of compassion as policy, which discomfited white liberals, shielded as they were from city's grimmer realities; says that what really did in old order was exhausting, frightening sequence of public dramas, riots and rampages of David Dinkins years in early 90's; Giuliani, with advantage of being completely unambiguous, brought firm belief that public has collective right to safe and orderly public space which trumps individual rights of panhandlers and others who act out in that space; adds that Giuliani has had luck to govern during giddy boom, when Manhattan never looked better, and speculates about his legacy (M)","2001","News","4fd20f068eb7c8105d781194","Giuliani Internalized","By James Traub"
"121","https://www.nytimes.com/2001/02/02/nyregion/news-summary-733890.html","INTERNATIONAL   A3-11    In Hailing Bomb Defendant, Qaddafi Rants Against U.S.  Col. Muammar el-Qaddafi turned his personal welcome for the Libyan acquitted in the Lockerbie bombing trial into a rambling tirade against the entire handling of the a...",NA,"2001","Summary","4fd21e658eb7c8105d7a0aa1","NEWS SUMMARY",NA
"123","https://www.nytimes.com/2001/01/07/nyregion/lirr-chief-s-rude-welcome-safety-concerns-fire-crime-issues-steal-attention.html","FIRST came the fires on the Long Island Rail Road's new locomotives, then the report that the East River rail tunnels were little better than firetraps. Finally was the announcement that crime on L.I.R.R. trains, platforms and parking lots was soa...","Article on new Long Island Rail Road president Kenneth J Bauer, whose plan to focus on customer comfort has been usurped by safety problems such as fires on new locomotives, report that East River rail tunnels are little better than firetraps and rising crime on trains, platforms and in parking lots; photos (M)","2001","News","4fd22ddc8eb7c8105d7bb664","L.I.R.R. Chief's Rude Welcome: Safety Concerns; Fire and Crime Issues Steal Attention From Bauer's Focus on Customer Comfort","By STEWART AIN"
"124","https://www.nytimes.com/2000/11/25/business/business-digest-375233.html","AT&T Shares Climb Slightly On Equipment-Buying Halt  AT&T, whose stock is down 62 percent so far this year, had a reprieve after it halted purchases of equipment that enabled its cable systems to carry local telephone service. That move sent share...",NA,"2000","Summary","4fd24cef8eb7c8105d7ed286","BUSINESS DIGEST",NA
"126","https://www.nytimes.com/2001/03/18/magazine/the-post-sharpton-sharpton.html","The Rev. Al Sharpton was wandering the halls of the Dirksen Senate Office Building in Washington, his hair combed neatly behind his ears, a three-piece, pinstriped suit hanging loosely from his bulbous frame, a cell phone to one ear and an aide at...","Adam Nagourney profiles Rev Al Sharpton, ambitious black political leader who has managed to endure, more than 13 years afer he embraced cause of Tawana Brawley, case that made him at once indelibly famous and, in many circles, politically toxic; comments on Sharpton's relentless campaign for redemption and his tireless handling of media; photos (L)","2001","News","4fd205858eb7c8105d76dd66","The Post-Sharpton Sharpton","By Adam Nagourney"
"127","https://www.nytimes.com/2000/01/09/magazine/kadi-diallo-s-trial.html","We knew her first from her grief. The sight of Kadiatou Diallo stepping from a police van last February in front of 1157 Wheeler Avenue in the Bronx, seeing the place where police officers had killed her unarmed son and helplessly crying, ''Amadou...","Ted Conover profile of Kadiatou Diallo, mother of Amadou Diallo, unarmed African immigrant killed in a hail of police gunfire in Bronx in February 1999; discusses her falling out with Rev Al Sharpton, her temporary rift with Amadou's father and her ex-husband, Saikou Diallo, over control of his estate, and her decision to fire Johnnie Cochran and other 'dream team' lawyers and hire Robert Conason, a white, noncelebrity lawyer, to pursue her claims against city; photos (L)","2000","News","4fd205cb8eb7c8105d76e68a","Kadi Diallo's Trial","By Ted Conover"
"128","https://www.nytimes.com/2000/11/09/nyregion/metro-briefing.html","NEW YORK    MANHATTAN: N.Y.U. UNION ADVANCES  Cleared by federal regulators to form a union, graduate students at New York University have approved the United Auto Workers as their bargaining agent by a vote of 597 to 418. The election was held la...",NA,"2000","News","4fd204428eb7c8105d76b727","METRO BRIEFING","Compiled by Anthony Ramirez"
"129","https://www.nytimes.com/2000/12/24/business/business-a-strategy-built-on-loaves-throughout-the-land.html","EVERY morning, in the working-class neighborhood of Diez de Abril, where unfinished concrete is the dominant decor, a sparkling white truck emblazoned with the name Bimbo stops at almost every corner.    A deliveryman wearing a Bimbo tie unloads l...","Mexico's largest baking company, Grupo Bimbo, succeeds by lavishing attention for past 55 years on smallest retailers in nearly every hamlet and nook of the country; photo; graph (M)","2000","News","4fd24eae8eb7c8105d7f100d","A Strategy Built on Loaves Throughout the Land","By GRAHAM GORI"
"130","https://www.nytimes.com/2000/10/14/nyregion/day-laborer-issues-prompt-opposing-rallies.html","As the Suffolk County police continued to search yesterday for a second suspect in the beating of two Mexican day laborers last month, groups on both sides of the debate over illegal immigrants planned weekend events to rally public support.    A ...","Concern in Farmingville, NY, about day laborers, most of them Mexicans, who gather daily at busy intersection for work and live in overcrowded conditions and about Sept attack on two laborers spurs plans for opposing rallies by anti-immigration group, Centereach, and by Suffolk County Human Rights Commission and other groups, Hauppauge (M)","2000","News","4fd21a258eb7c8105d798871","Day-Laborer Issues Prompt Opposing Rallies","By TINA KELLEY"
"132","https://www.nytimes.com/2000/11/24/nyregion/ad-companies-fight-to-take-messages-to-the-streets.html","On a dark, wet November afternoon, the twisting old street in the financial district is packed. Along with pedestrians bearing umbrellas, there are a tour bus, taxis, some dark sedans and, smack in the middle of them all, a huge white double-sided...","Mobile billboards are issue in cities, such as New York and San Francisco, with excessive traffic congestion; costing much less than fixed billboards, dot-com companies, looking for cheaper advertising, adopted mobile billboards as new and offbeat; Citystreets, pro-pedestrian group, opposes advertising trucks for adding to traffic and pollution; litigation on summons issued to Target Advertising for operating during morning rush in New York is pending; lawyers for Target argue that government, by issuing summons, is limiting commercial organization's free speech; photo (M)","2000","News","4fd21d3d8eb7c8105d79da5c","Ad Companies Fight to Take Messages to the Streets","By LESLIE EATON"
"133","https://www.nytimes.com/2000/09/06/nyregion/metro-briefing.html","NEW YORK    MANHATTAN: POLICE LEADERS SWORN IN  Bernard B. Kerik was sworn in yesterday as New York City's 40th police commissioner, and he pledged to work to improve the Police Department's troubled relationship with the community and to develop ...",NA,"2000","News","4fd21bd78eb7c8105d79b561","METRO BRIEFING","Compiled by Steve Strunsky"
"134","https://www.nytimes.com/2000/08/29/world/clinton-to-herald-a-new-era-of-ties-on-colombia-trip.html","President Clinton is about to raise the curtain on a new era in United States-Colombia relations with a visit to this Caribbean port on Wednesday, and the acts that follow will probably include shooting at Marxist guerrillas by American-supplied h...","Pres Clinton will initiate new era in US-Colombia relations with visit to Cartagena on August 30; some highlights of visit described; visit comes at time when government has been weakened politically, and peace negotiations with guerrillas have stalled; for US officials, visit will highlight for American public importance of helping South America's second-largest country to fight drug trade that produces 90 percent of cocaine and about quarter of heroin entering US (M)","2000","News","4fd2097a8eb7c8105d7755b2","Clinton to Herald a New Era of Ties on Colombia Trip","By CLIFFORD KRAUSS"
"135","https://www.nytimes.com/2000/08/07/world/britain-fights-tide-of-anti-pedophile-attacks.html","Britain said today that it would urgently press for stricter laws on child molesting but resisted widespread calls for public identification of released violators that have been associated with current vigilante attacks across the country.    Home...","British government says it will urgently press for stricter laws on child molesting but resists widespread calls for public identification of released violators, who have been associated with current vigilante attacks nationwide (M)","2000","News","4fd236c38eb7c8105d7c8e44","Britain Fights Tide of Anti-Pedophile Attacks","By WARREN HOGE"
"136","https://www.nytimes.com/2000/06/23/sports/baseball-mets-notebook-rocker-to-be-fenced-in-when-braves-visit-shea.html","The preparations have begun for John Rocker's visit to Shea Stadium next week, and the Mets are taking some unprecedented measures to protect the confrontational Atlanta Braves reliever.    The Mets have already installed tall black fences on two ...","Security preparations begin for John Rocker's visit to Shea Stadium next week (M)","2000","News","4fd213598eb7c8105d78a611","Rocker to Be Fenced In When Braves Visit Shea","By TYLER KEPNER"
"137","https://www.nytimes.com/1999/10/19/nyregion/assaults-against-teachers-increase-in-new-york-city.html","Assaults against teachers in New York City schools rose by almost 15 percent last year, a new report by the United Federation of Teachers finds, but the total number of violent incidents against the union's members dropped significantly.    Overal...","United Federation of Teachers report finds that assaults against teachers in New York City schools rose by 14.9 percent, to 1,049, in 1998-99 school year; overall, reports of violence against federation's 100,000 members decreased by 19.5 percent, first year in which Police Dept oversaw school security (M)","1999","News","4fd2100a8eb7c8105d783b7d","Assaults Against Teachers Increase in New York City","By ABBY GOODNOUGH"
"138","https://www.nytimes.com/2000/09/12/world/world-briefing.html","EUROPE    AUSTRIA: SANCTIONS DECISION DUE  A decision on whether European Union partners will lift diplomatic sanctions against Austria is expected soon, according to France's European affairs minister, Pierre Moscovici. A European Commission pane...",NA,"2000","News","4fd21a6c8eb7c8105d798f97","WORLD BRIEFING","Compiled by Terence Neilan"
"139","https://www.nytimes.com/2000/11/05/nyregion/a-kennedy-and-his-mentor-part-ways-over-river-group.html","A year and a half ago, Robert F. Kennedy Jr., the chief prosecuting attorney for the Hudson Riverkeeper, spoke at a ceremony in Garrison honoring the environmental group's founder and president, Robert H. Boyle.     He spoke of his admiration for ...","Article on showdown between Robert F Kennedy Jr, chief prosecuting attorney for Hudosn Riverkeeper, and organization's founder and president Robert H Boyle, which resulted in resignations of Boyle and seven other board members; describes impact on organization; photos (M)","2000","News","4fd22d408eb7c8105d7ba277","A Kennedy and His Mentor Part Ways Over River Group","By ROBERT WORTH"
"140","https://www.nytimes.com/2000/06/16/nyregion/rent-rise-plan-draws-emotional-debate.html","In an often-turbulent debate yesterday over New York City's proposal for the largest rent rise in four years, tenants demanded a freeze while landlords called for an even bigger increase. The two sides squared off at the Rent Guidelines Board's an...","New York City tenants and landlords square off all day and well into night at Rent Guidelines Board's annual hearing; photo of Public Advocate Mark Green; board has proposed largest rent increases in four years (M)","2000","News","4fd2082b8eb7c8105d772f6c","Rent-Rise Plan Draws Emotional Debate","By BRUCE LAMBERT"
"141","https://www.nytimes.com/2000/06/18/nyregion/a-stepped-up-effort-to-derail-gang-activity.html","AFTER attending the Puerto Rican Day parade in Manhattan last Sunday, 20-year-old Eric Rivera and four of his friends arrived at the Hempstead station of the Long Island Rail Road and began walking to his home in Uniondale. The group was carrying ...","Article on resurgence of gang tensions in Uniondale area of Long Island, NY; Nassau County Police Department has begun anti-gang program aimed at derailing gang-related violence; photo (M)","2000","News","4fd224828eb7c8105d7aa824","A Stepped-up Effort to Derail Gang Activity","By SHELLY FEUER DOMASH"
"144","https://www.nytimes.com/1999/01/03/nyregion/school-safety-officers-bridle-at-transfer-to-police-control.html","The New York Police Department took control of security in the city's schools on schedule on Dec. 20, police officials said last week.    But many of the 3,200 school safety officers who used to report to the Board of Education said they were unha...","New York City Police Department took control of security in city's schools on schedule on Dec 20; many of 3,200 school safety officers who used to report to Board of Education say they are unhappy with change in their supervision, complaining that while their responsibilities are changing significantly, their status and pay are not; they will be called safety agents, not officers, to avoid confusion with police officers, and will not have guns or badges (M)","1999","News","4fd21e118eb7c8105d79fa58","School Safety Officers Bridle At Transfer to Police Control","By LYNETTE HOLLOWAY"
"145","https://www.nytimes.com/2000/08/28/world/colombian-port-dresses-up-for-clinton-visit.html","At 84, Antonia Sarmiento, nearly toothless and dressed in tattered rags, has seen a lot of tragedy in her life but never a miracle.    But last week Mayor Gina Benedetti de Velez knocked at the door of her shabby clapboard shack to say  the local ...","Cartagena, Colombia, prepares for voisit by Pres Clinton; round-0the-clock grooming effort described; will cost city $1 million to fix up route Clinton will travel during eight-hour visit; photo; map (M)","2000","News","4fd240c78eb7c8105d7d8a0d","Colombian Port Dresses Up for Clinton Visit","By CLIFFORD KRAUSS"
"146","https://www.nytimes.com/2000/08/13/nyregion/republic-s-growth-plans-divide-community.html","LOOKING down from the control tower at Republic Airport in East Farmingdale, the airport manager, Stephen D. Williams, pointed to the 200-foot separation between Runway 1/19 and its neighboring taxiways, and the 500-foot space that separates the a...","Article on controversy between Republic Airport in East Farmingdale, Long Island, and residents over draft proposals to widen runways; opponents say action would turn airport into much busier commercial jetport; engineers cite safety and attempt to reduce noise; photos; maps (M)","2000","News","4fd219c68eb7c8105d797be4","Republic's Growth Plans Divide Community","By STEWART AIN"
"147","https://www.nytimes.com/1999/11/10/world/haiti-s-paralysis-spreads-as-us-troops-pack-up.html","Five years after an American-led force of 20,000 troops invaded this island and restored constitutional rule, the Haitian people are entering a new and uncertain era.    While crime, insecurity and a crumbling infrastructure continue to threaten r...","Haiti faces new and uncertain era as American troops prepare to leave five years after restoring constitutional rule; US forces, which not only provided security but also carried out work that brought tangible relief to Haitians, will leave behind nation still trying to create democratic, functioning state amid overwhelming odds; crime and crumbling infrastructure continue to bedevil residents; army has disbanded but not disarmed, contributing to increase in crime; new police force has struggled to enforce law, but has been hampered by dysfunctional judiciary; government has been paralyzed since 1997 as Pres Rene Preval fights with opposition in Parliament over choice of prime minister; has failed to pass either budget or laws that would have brought $500 million in international aid to shore up crumbling infrastructure and reduce suffering; unemployment hovers at 60 percent and foreign aid is trickle; legislative elections have been pushed back from December 1999 to March 2000, prompting fears of campaign fraud or violence; international observers and diplomats accuse followers of former Pres Jean-Bertrand Aristide, who remains leading political figure and is expected to run again in 2000, of trying to wrest control of civilian police to use for political advantage; as country continues transition to democracy other nations say they are willing to help, but that Haitian people must take initiative; photos (M)","1999","News","4fd201988eb7c8105d7662a7","Haiti's Paralysis Spreads as U.S. Troops Pack Up","By DAVID GONZALEZ"
"148","https://www.nytimes.com/2000/04/17/nyregion/safety-plan-to-be-shared-with-cab-drivers.html","A plan to assign more officers full time to protect livery-cab drivers from violence will be shared with those drivers today and tomorrow, police officials said yesterday.    The effort to protect the drivers is a response to a recent string of dr...","New York City Police officials say that plan to assign more officers full time to protect livery-cab drivers from violence will be shared with those drivers; effort to protect drivers is response to recent string of driver homicides throughout city (M)","2000","News","4fd2211b8eb7c8105d7a51c1","Safety Plan to Be Shared With Cab Drivers","By C.J. CHIVERS"
"149","https://www.nytimes.com/2000/07/21/nyregion/news-summary-311995.html","INTERNATIONAL   A3-9    Talks on Mideast Resume After Brush With Failure  With President Clinton's departure for Japan, the energy drained from the Israeli-Palestinian peace talks as the delegations, trying to recover from the roller-coaster drama...",NA,"2000","Summary","4fd240c58eb7c8105d7d883a","NEWS SUMMARY",NA
"150","https://www.nytimes.com/2000/07/24/nyregion/news-summary-348660.html","INTERNATIONAL   A3-A8    Camp David Talks Seen at Crucial Point  President Clinton returned to negotiations at Camp David and American officials suggested that the talks, now centered on the future of Jerusalem, could break apart in the next day o...",NA,"2000","Summary","4fd22b3e8eb7c8105d7b6cde","NEWS SUMMARY",NA
"151","https://www.nytimes.com/2000/05/10/nyregion/bulletin-board.html","CUNY Security Head Quits      JOSE A. ELIQUE, who turned security at the City University of New York into a more professional and centralized operation, resigned last week to take a similar post at the University of Nevada at Las Vegas.     Before...","Bulletin Board column discusses college and school events (M)","2000","News","4fd224978eb7c8105d7ab082","BULLETIN BOARD","By KAREN W. ARENSON and ABBY GOODNOUGH"
"152","https://www.nytimes.com/2000/06/15/business/dozens-named-in-stock-fraud-linked-to-mob.html","Prosecutors have charged dozens of people with using stock manipulation, fraud and violence to steal from thousands of investors across the country in a scheme that federal authorities are calling one of organized crime's most aggressive forays in...","Prosecutors charge dozens of people with using stock manipulation, fraud and violence to steal from thousands of investors across the country in scheme that federal authorities are calling one of organized crime's most aggressive forays into stock market, charges filed in Federal District Court,. Manhattan; at center of investigation is Manhattan investment firm, DMN Capital Investments, which prosecutors say was infiltrated by mob associates and eventually became creature of their attempts to defraud investors; Federal agents say defendants used range of schemes to defraud investors, including running high-pressure boiler-room sales operations, bribing brokers and creating false stock trades; estimate fraud cost investors about $50 million; prosecutors also charge that defendants involved with DMN bribed union officials to allow them to use large union funds for scheme; charge that treasurer of Detectives Endowment Association, Stephen E Gardell, who recently retired, agreed to accept kickbacks in exchange for his participation; indictment also charges that defendants conspired to divert money from another union pension fund, Husic Capital Management, San Francisco (M)","2000","News","4fd23d4f8eb7c8105d7d3413","Dozens Named In Stock Fraud Linked to Mob","By JOHN SULLIVAN with ALEX BERENSON"
"153","https://www.nytimes.com/1999/03/16/nyregion/poll-in-new-york-finds-many-think-police-are-biased.html","In the aftermath of the shooting death of Amadou Diallo, fewer than a quarter of all New Yorkers believe that the police treat blacks and whites evenly, with blacks in particular viewing the police with fear and distrust, according to a New York T...","New York Times poll in aftermath of shooting death of Amadou Diallo finds that fewer than quarter of all New Yorkers believe that police treat blacks and whites evenly, with blacks in particular viewing police with fear and distrust; nearly 9 out of 10 black residents questioned in survey think that police often engage in brutality against blacks, and almost two-thirds say police brutality against minorities is widespread; over two-thirds of blacks say Giuliani administration policies have caused increase in police brutality; survey suggests that police matters and race relations--along with growing dislike for assertive style of Mayor Rudolph W Giuliani--have combined to give him lowest job-approval rating of his five-year tenure, 42 percent, reflecting sudden, precipitous drop in his popularity (M)","1999","News","4fd20b758eb7c8105d7797ef","POLL IN NEW YORK FINDS MANY THINK POLICE ARE BIASED","By DAN BARRY with MARJORIE CONNELLY"
"154","https://www.nytimes.com/1998/10/27/nyregion/police-increase-presence-in-central-park-after-robberies.html","Reacting to a recent string of robberies in Central Park, the police stepped up security in the park last night and vowed to strictly enforce a 1 A.M. curfew that has long been on the books but has mostly been ignored.    The police assigned an un...","New York City police, reacting to recent string of robberies in Central Park, step up security in park and vow to strictly enforce 1 AM curfew that has long been on books but has mostly been ignored; photo (M)","1998","News","4fd20b258eb7c8105d77910e","Police Increase Presence in Central Park After Robberies","By ANDY NEWMAN"
"155","https://www.nytimes.com/2000/09/03/magazine/the-silver-lining-in-chernobyl-s-cloud.html","There was a time when Leonid Aniskin was frightened of radiation. But that was before he went to work at the Chernobyl nuclear power station. He still remembers his first day on the job. It was in 1987, a little over a year after an explosion had ...","Matthew Brzezinski article on Slavutich, Ukraine, new town specially built for workers at nuclear power plant in Chernobyl, who make ten times the average national wage; photos (M)","2000","News","4fd21a6c8eb7c8105d798fb8","The Silver Lining in Chernobyl's Cloud","By Matthew Brzezinski"
"156","https://www.nytimes.com/2000/07/30/nyregion/four-corners-when-shifting-groups-immigrants-compete-for-same-turf-even.html","THERE is a saying among urban historians: You can always tell how a neighborhood is changing. The name of the outgoing ethnic group is on the funeral homes, and that of the incoming group is on the grocery stores.    In New York, ethnic groups mov...","Article on phenomenon, which sociologists call ethnic succession, by which older ethnic groups in city are slowly pushed out and replaced by newer ones and importance that street corners play when ground is contested; focuses on changes at four corners: Coney Island Avenue and Glenwood Road in Brooklyn, where Pakistanis are replacing Russians, Arthur Avenue and 186th Street in Bronx, where Albanians are displacing Italians, Main Street and Maple Avenue in Flushing, Queens, where Koreatown is becoming Chinese and 116th Street and Third Avenue in Harlem, where Puerto Ricans are being displaced by Mexicans; photos; maps (L)","2000","News","4fd240188eb7c8105d7d788d","Four Corners; When Shifting Groups of Immigrants Compete for the Same Turf, Even an Intersection Can Become Contested Ground","By NINA SIEGAL"
"157","https://www.nytimes.com/2000/02/04/world/us-seizes-russia-tanker-said-to-carry-oil-from-iraq.html","Two American warships enforcing United Nations sanctions against Iraq seized a Russian tanker in the Persian Gulf today after boarding it and discovering evidence that it might be smuggling oil out of southern Iraq, a Pentagon spokesman said.    A...","Two American warships enforcing United Nations sanctions against Iraq seize Russian tanker in Persian Gulf after boarding it and discovering evidence that it might be smuggling oil out of southern Iraq (S)","2000","News","4fd2033a8eb7c8105d7695fd","U.S. Seizes Russia Tanker Said to Carry Oil From Iraq","By ELIZABETH BECKER"
"158","https://www.nytimes.com/1998/12/31/nyregion/more-police-than-ever-as-the-ball-drops-in-times-square-tonight.html","The New Year's Eve celebration in Times Square tonight will be patrolled by the largest police detail in the city's history, as officials test crowd control efforts they expect to use next year on an unprecedented crush of revelers.    The Police ...","New Year's Eve celebration in Times Square will be patrolled by largest police detail in New York City history; officials are testing crowd control plans for next year (S)","1998","News","4fd21c1d8eb7c8105d79c4d0","More Police Than Ever as the Ball Drops in Times Square Tonight","By KEVIN FLYNN"
"159","https://www.nytimes.com/1999/03/26/nyregion/the-diallo-shooting-the-chief-new-wrinkle-in-questions-about-safir-s-trip.html","The company that controls Revlon Inc. hires off-duty New York City police officers, in uniform, to guard its offices at night under a city-sponsored arrangement that may complicate the ethics inquiry into Police Commissioner Howard Safir's free tr...","Mac Andrews & Forbes, company that controls Revlon Inc, hires off-duty New York City police officers to guard its offices at night under city-sponsored arrangement that may complicate ethics inquiry into Police Comr Howard Safir's free trip to Academy Awards with Revlon pres George Fellows; photo (M)","1999","News","4fd218948eb7c8105d795b4d","New Wrinkle in Questions About Safir's Trip","By KEVIN FLYNN"
"160","https://www.nytimes.com/2000/05/21/realestate/discovering-bed-stuy-s-brownstones.html","WHEN brownstones were constructed on block after block of Brooklyn in the late 19th century, they provided housing for well-to-do people whose live-in servants, usually immigrants from Italy, Ireland or Germany, would dust the intricately carved m...","Bedford-Stuyvesant, Brooklyn, is beginning to be discovered by home buyers seeking affordable brownstones and townhouses in New York City's overheated real estate market; longtime residents fear influx of newcomers will price friends and family members out; map; photos (M)","2000","News","4fd213598eb7c8105d78a69c","Discovering Bed-Stuy's Brownstones","By TRISH HALL"
"161","https://www.nytimes.com/2000/07/23/magazine/your-kids-are-their-problem.html","Jason Gill is clocking 80 miles an hour in his green Miata convertible, heading north out of San Diego. The 31-year-old computer software consultant is doing what he often does on weekends -- looking for someplace new to live. He hates the idea of...","Lisa Belkin article on the backlash against children: the growing ranks of Americans who do not have children, do not want them and feel oppressed by other people's children, whether it is living in a neighborhood with them, working alongside parents who receive benefits for their children and are allowed greater leeway on hours and days because of them or paying higher taxes than they think they would pay if it were not for tax laws that favor having children; photos (L)","2000","News","4fd240c48eb7c8105d7d8769","Your Kids Are Their Problem","By Lisa Belkin"
"162","https://www.nytimes.com/1999/02/14/nyregion/shooting-bronx-immigrants-killing-heightens-unease-felt-africans-new-york.html","The glow from the Farafina Coffee Shop on West 116th Street one evening last week was warm, the smell of frying fish and fufu sweetly familiar, the conversation among the West African men gathered inside easy. But as the large television broadcast...","Police killing of Amadou Diallo, a Guinean immigrant, reinforces the vulnerability felt by Africans, particularly West Africans, living in New York, but it may be forging bonds between them and African-Americans, from whom they have chosen to remain largely apart; Africans are coming to New York in greater numbers than ever, but immigrants say that whether they stay in the city for 2 or 20 years, Africa is, and always will be, home; photos (M)","1999","News","4fd1f8f18eb7c8105d7559ea","Killing Heightens the Unease Felt by Africans in New York","By AMY WALDMAN"
"163","https://www.nytimes.com/2000/02/18/world/shock-of-kosovo-violence-may-prove-incentive-for-peace.html","The explosion of violence in and around this northern town during the past two weeks, which left 11 dead and dozens wounded, may not prove so much a disaster for Kosovo as an event that shocks and galvanizes society, leaders here are saying.    Th...","Leaders in Kosovo say that explosion of violence in and around northern town of Mitrovica during past two weeks, which left 11 dead and dozens wounded, may not prove so much as disaster for Kosovo as an event that shocks and galvanizes society; immediate result has been to bring hundreds more peacekeeping troops to streets of Mitrovica to enforce curfew with foot patrols and post armored vehicles at almost every junction; photo (M)","2000","News","4fd237798eb7c8105d7ca20c","Shock of Kosovo Violence May Prove Incentive for Peace","By CARLOTTA GALL"
"165","https://www.nytimes.com/1999/12/19/nyregion/where-gangs-tread-fear-haunts-the-streets.html","ON Ward Lane in Bellport, the houses have large front lawns. Mailboxes on posts line the narrow road. With the other side of the street wooded and undeveloped, the block has an almost rural feel. But the most vicious kind of urban violence visited...","Although crime has dropped on Long Island, gang activity has not, and police warn that local groups are allying with national gangs; photos (M)","1999","News","4fd1f07d8eb7c8105d7468ce","Where Gangs Tread, Fear Haunts the Streets","By SHELLY FEUER DOMASH"
"166","https://www.nytimes.com/2000/01/16/nyregion/underage-drinkers-getting-younger-and-drinking-more.html","I did not take long for word to get out on the high school grapevine -- a party in Pound Ridge. Nor did it take much time for the scene to get out of hand. By the time the police arrived at the private home here last fall, more than 300 teenagers ...","Article describes changes in teenage drinking habits in Westchester County, NY, from generation ago; teens reportedly are are drinking considerably more and at earlier age and trend is toward bigger parties; parties such as one in Pound Ridge last fall attracted more than 300 teenagers and local educators are trying to focus on educating youths about dangers of drinking; photos (M)","2000","News","4fd237758eb7c8105d7c9e93","Underage Drinkers Getting Younger And Drinking More","By KATE STONE LOMBARDI"
