"","MSACC","year","houseid","income","race","hispanic","reported","serious"
"136749",39,"1992",2,3,2,2,2,63
"136864",25,"1992",2,1,2,2,2,60
"136972",39,"1992",1,3,2,2,2,68
"137167",5,"1992",2,3,2,2,2,65
"137168",5,"1992",2,3,2,2,2,68
"137169",5,"1992",2,3,2,2,2,68
"137170",5,"1992",2,3,2,2,2,68
"137171",5,"1992",2,3,2,2,2,68
"137180",5,"1992",1,5,2,2,2,62
"137181",5,"1992",1,5,2,2,2,64
"137524",17,"1992",3,98,2,2,2,62
"137548",17,"1992",1,1,2,2,2,65
"137806",24,"1992",4,2,2,2,2,68
"137913",30,"1992",1,6,2,2,2,65
"138011",30,"1992",2,5,2,1,2,64
"138140",31,"1992",5,4,2,2,2,70
"138327",37,"1992",3,1,2,2,2,64
"138529",27,"1992",2,1,2,2,2,62
"138847",17,"1992",1,2,2,2,2,68
"138969",17,"1992",1,2,2,2,2,63
"139169",21,"1992",1,1,2,2,2,68
"139257",26,"1992",1,98,2,2,2,64
"139501",21,"1992",2,1,2,2,2,63
"139530",21,"1992",1,5,2,2,2,68
"139534",21,"1992",1,3,2,2,2,64
"139539",21,"1992",1,3,2,2,2,68
"139541",21,"1992",1,3,2,2,2,68
"139574",21,"1992",1,98,2,2,2,68
"139835",32,"1992",1,1,2,2,2,68
"139836",32,"1992",1,1,2,2,2,68
"139846",32,"1992",1,4,2,2,2,68
"139967",8,"1992",2,1,2,2,2,64
"140032",6,"1992",1,1,2,2,2,65
"140033",6,"1992",1,1,2,2,2,67
"140065",6,"1992",2,3,2,2,2,67
"140256",12,"1992",1,2,2,2,2,64
"140422",16,"1992",1,5,2,2,2,68
"140534",6,"1992",1,5,2,2,2,65
"140580",18,"1992",1,1,2,2,2,62
"140603",18,"1992",1,3,2,2,2,64
"140801",23,"1992",1,2,2,2,2,68
"140852",2,"1992",1,4,2,2,2,68
"140865",2,"1992",2,2,2,2,2,61
"140866",2,"1992",2,2,2,2,2,68
"140867",2,"1992",2,2,2,2,2,64
"140901",2,"1992",1,6,2,1,2,70
"140975",15,"1992",1,1,2,2,2,60
"141095",3,"1992",1,1,2,2,2,68
"141195",39,"1992",1,1,2,2,2,65
"141210",39,"1992",1,3,2,2,2,65
"141230",39,"1992",1,2,2,2,2,63
"141241",39,"1992",2,1,2,2,2,68
"141429",39,"1992",1,5,2,2,2,68
"141498",39,"1992",1,4,2,2,2,65
"141500",39,"1992",1,98,2,2,2,68
"141550",38,"1992",1,98,2,2,2,67
"141672",5,"1992",1,1,2,2,2,68
"141988",17,"1992",1,98,2,2,2,65
"142106",24,"1992",1,3,2,2,2,66
"142227",24,"1992",2,3,2,2,2,66
"142229",24,"1992",2,3,2,2,2,68
"142244",24,"1992",1,2,2,2,2,68
"142373",30,"1992",2,3,2,2,2,64
"142810",27,"1992",2,5,2,2,2,68
"142827",27,"1992",1,1,2,2,2,65
"142972",1,"1992",1,3,2,2,2,68
"142995",17,"1992",1,2,2,2,2,65
"142997",17,"1992",1,2,2,2,2,70
"143295",13,"1992",1,5,2,2,2,64
"143296",13,"1992",1,5,2,2,2,64
"143327",2,"1992",1,1,2,2,2,70
"143347",2,"1992",1,3,2,2,2,70
"143349",2,"1992",1,3,2,2,2,68
"143352",2,"1992",1,6,2,2,2,61
"143439",26,"1993",1,3,2,2,2,64
"143536",26,"1993",2,98,2,2,2,70
"143546",21,"1993",1,98,2,2,2,64
"143547",21,"1993",1,5,2,2,2,68
"143561",21,"1993",1,6,2,2,2,70
"143562",21,"1993",1,6,2,2,2,70
"143563",21,"1993",1,6,2,2,2,70
"143571",21,"1993",2,3,2,2,2,66
"143597",21,"1993",1,2,2,2,2,68
"143598",21,"1993",1,2,2,2,2,68
"143604",21,"1993",2,5,2,2,2,65
"143738",20,"1993",2,1,2,2,2,70
"143878",6,"1993",2,5,2,2,2,60
"143918",12,"1993",1,3,2,2,2,70
"143921",12,"1993",1,2,2,2,2,66
"143923",12,"1993",1,2,2,2,2,63
"144000",9,"1993",4,1,2,2,2,67
"144091",6,"1993",3,6,2,2,2,68
"144130",18,"1993",2,2,2,2,2,68
"144209",10,"1993",2,2,2,2,2,64
"144210",10,"1993",2,2,2,2,2,64
"144217",10,"1993",1,1,2,2,2,70
"144218",10,"1993",1,1,2,2,2,70
"144219",10,"1993",1,1,2,2,2,70
"144222",10,"1993",2,2,2,2,2,63
"144372",3,"1993",1,2,2,1,2,68
"144404",3,"1993",1,3,2,2,2,64
"144420",3,"1993",1,5,2,2,2,68
"144497",39,"1993",1,4,2,2,2,64
"144643",11,"1993",1,4,2,2,2,64
"144689",17,"1993",3,2,2,2,2,68
"144694",17,"1993",3,2,2,2,2,65
"144698",17,"1993",3,2,2,2,2,64
"144995",36,"1993",3,1,2,2,2,60
"145120",34,"1993",2,3,2,2,2,67
"145121",34,"1993",2,3,2,2,2,67
"145122",34,"1993",2,3,2,2,2,65
"145124",34,"1993",2,5,2,2,2,65
"145242",1,"1993",1,5,2,1,2,65
"145311",17,"1993",3,98,2,2,2,65
"145472",21,"1993",1,6,2,2,2,63
"145573",26,"1993",1,5,2,2,2,64
"145581",26,"1993",2,3,2,2,2,66
"145604",26,"1993",2,98,2,2,2,66
"145618",26,"1993",1,5,2,2,2,70
"145641",26,"1993",1,5,2,2,2,68
"145673",26,"1993",1,5,2,2,2,64
"145688",28,"1993",1,2,2,2,2,70
"145692",28,"1993",1,3,2,2,2,65
"145769",28,"1993",1,1,2,2,2,68
"145774",28,"1993",1,1,2,2,2,65
"145932",26,"1993",1,98,2,1,2,68
"145966",21,"1993",1,6,2,2,2,70
"145974",21,"1993",1,98,2,2,2,65
"145999",21,"1993",1,2,2,2,2,64
"146005",21,"1993",1,98,2,1,2,64
"146053",21,"1993",1,5,2,2,2,67
"146171",21,"1993",1,3,2,2,2,67
"146172",21,"1993",1,3,2,2,2,67
"146212",21,"1993",1,98,2,2,2,62
"146221",21,"1993",1,4,2,2,2,68
"146285",21,"1993",1,98,2,2,2,62
"146312",21,"1993",1,98,2,2,2,64
"146313",21,"1993",1,98,2,2,2,63
"146314",21,"1993",1,98,2,2,2,67
"146316",21,"1993",1,98,2,2,2,64
"146318",21,"1993",1,98,2,2,2,64
"146344",22,"1993",1,6,2,2,2,68
"146379",22,"1993",1,3,2,2,2,64
"146383",22,"1993",2,98,2,2,2,64
"146450",21,"1993",1,2,2,2,2,65
"146451",21,"1993",1,2,2,2,2,68
"146452",21,"1993",1,2,2,2,2,64
"146547",20,"1993",1,6,2,2,2,70
"146766",19,"1993",1,4,2,2,2,60
"146844",19,"1993",1,1,2,2,2,67
"146934",32,"1993",2,3,2,2,2,70
"146958",32,"1993",1,2,2,2,2,70
"147040",8,"1993",1,1,2,2,2,68
"147041",8,"1993",1,2,2,2,2,64
"147103",8,"1993",1,2,2,2,2,66
"147106",8,"1993",1,1,2,2,2,66
"147146",6,"1993",1,3,2,2,2,68
"147175",6,"1993",1,4,2,2,2,64
"147176",6,"1993",1,4,2,2,2,64
"147240",6,"1993",1,1,2,2,2,68
"147246",6,"1993",1,4,2,2,2,64
"147247",6,"1993",1,4,2,2,2,64
"147284",6,"1993",1,6,2,2,2,68
"147296",6,"1993",1,5,2,2,2,70
"147312",12,"1993",1,1,2,2,2,61
"147326",12,"1993",1,5,2,2,2,70
"147356",12,"1993",1,6,2,2,2,67
"147377",12,"1993",2,3,2,2,2,70
"147457",12,"1993",1,1,2,2,2,68
"147458",12,"1993",1,1,2,2,2,67
"147539",12,"1993",1,6,2,2,2,68
"147540",12,"1993",1,6,2,2,2,68
"147542",12,"1993",1,4,2,2,2,68
"147556",12,"1993",1,3,2,2,2,65
"147559",12,"1993",1,98,2,2,2,64
"147715",7,"1993",1,2,2,2,2,60
"147730",7,"1993",1,5,2,2,2,64
"147731",7,"1993",1,5,2,2,2,64
"147732",7,"1993",1,5,2,2,2,66
"147733",7,"1993",1,5,2,2,2,70
"147740",7,"1993",1,1,2,2,2,62
"147933",6,"1993",1,5,2,2,2,70
"147945",6,"1993",1,2,2,2,2,64
"148024",18,"1993",1,3,2,2,2,64
"148080",18,"1993",1,2,2,2,2,64
"148081",18,"1993",1,2,2,2,2,64
"148146",18,"1993",1,6,2,2,2,70
"148150",18,"1993",2,98,2,2,2,64
"148152",14,"1993",4,3,2,2,2,68
"148280",10,"1993",1,5,2,2,2,67
"148300",10,"1993",1,5,2,2,2,70
"148335",10,"1993",1,2,2,2,2,61
"148409",10,"1993",2,1,2,2,2,64
"148505",2,"1993",1,4,2,2,2,70
"148512",2,"1993",1,1,2,2,2,68
"148513",2,"1993",1,1,2,2,2,68
"148526",2,"1993",1,3,2,2,2,68
"148574",2,"1993",1,2,2,2,2,68
"148587",2,"1993",1,2,2,2,2,70
"148590",2,"1993",1,5,2,2,2,60
"148591",2,"1993",1,5,2,2,2,65
"148832",3,"1993",1,98,2,2,2,65
"148875",3,"1993",1,1,2,2,2,68
"148882",3,"1993",1,1,2,2,2,65
"148906",3,"1993",2,1,2,2,2,68
"148931",39,"1993",1,6,2,2,2,64
"148932",39,"1993",1,6,2,2,2,64
"148937",39,"1993",1,6,2,1,2,70
"148942",39,"1993",1,5,2,2,2,68
"148984",39,"1993",2,3,2,1,2,66
"149033",33,"1993",1,6,2,2,2,63
"149382",39,"1993",1,4,2,2,2,68
"149400",39,"1993",1,5,2,2,2,67
"149403",39,"1993",1,6,2,2,2,68
"149431",38,"1993",2,98,2,2,2,68
"149433",38,"1993",1,98,2,2,2,64
"149443",38,"1993",1,1,2,2,2,65
"149550",38,"1993",1,2,2,2,2,68
"149551",38,"1993",1,2,2,2,2,70
"149573",5,"1993",1,2,2,2,2,67
"149574",5,"1993",1,2,2,2,2,67
"149575",5,"1993",1,2,2,2,2,67
"149577",5,"1993",1,1,2,2,2,65
"149589",5,"1993",1,1,2,2,2,70
"149609",5,"1993",1,2,2,2,2,68
"149757",11,"1993",1,2,2,2,2,67
"149762",11,"1993",1,2,2,2,2,60
"149980",17,"1993",1,5,2,2,2,68
"149994",17,"1993",1,98,2,2,2,67
"150241",35,"1993",1,6,2,2,2,68
"150247",24,"1993",1,5,2,2,2,68
"150692",30,"1993",2,2,2,2,2,65
"150746",30,"1993",1,2,2,2,2,70
"150747",30,"1993",1,2,2,2,2,70
"150809",31,"1993",1,98,2,2,2,68
"150819",31,"1993",1,1,2,2,2,67
"150847",31,"1993",1,1,2,2,2,64
"151037",37,"1993",1,98,2,2,2,67
"151160",34,"1993",2,2,2,2,2,64
"151397",27,"1993",2,1,2,2,2,67
"151398",27,"1993",2,1,2,2,2,68
"151728",17,"1993",1,1,2,2,2,65
"151760",17,"1993",2,2,2,2,2,70
"152209",2,"1993",1,6,2,2,2,66
"152341",26,"1994",4,3,2,2,2,64
"152405",26,"1994",1,98,2,2,2,64
"152411",26,"1994",2,3,2,2,2,70
"152432",26,"1994",1,98,2,2,2,67
"152433",26,"1994",1,98,2,2,2,68
"152434",26,"1994",1,6,2,2,2,66
"152443",26,"1994",1,4,2,2,2,65
"152455",26,"1994",2,1,2,2,2,64
"152513",26,"1994",1,4,2,2,2,70
"152563",26,"1994",2,1,2,2,2,66
"152605",28,"1994",1,4,2,2,2,65
"152881",26,"1994",1,98,2,2,2,68
"152919",21,"1994",2,5,2,2,2,68
"152920",21,"1994",2,5,2,2,2,68
"152921",21,"1994",2,5,2,2,2,66
"152924",21,"1994",1,98,2,2,2,70
"152974",21,"1994",1,98,2,1,2,63
"152975",21,"1994",1,98,2,1,2,64
"152987",21,"1994",1,2,2,2,2,65
"152988",21,"1994",1,2,2,2,2,67
"152989",21,"1994",1,2,2,2,2,60
"152998",21,"1994",1,1,2,2,2,70
"153012",21,"1994",1,98,2,1,2,70
"153020",21,"1994",1,1,2,2,2,64
"153040",21,"1994",1,6,2,2,2,70
"153041",21,"1994",1,98,2,1,2,67
"153042",21,"1994",1,98,2,1,2,68
"153043",21,"1994",1,98,2,1,2,65
"153045",21,"1994",1,98,2,1,2,65
"153117",21,"1994",1,3,2,2,2,64
"153118",21,"1994",3,3,2,1,2,64
"153120",21,"1994",1,98,2,2,2,65
"153137",21,"1994",1,3,2,2,2,65
"153179",21,"1994",1,6,2,2,2,64
"153180",21,"1994",1,6,2,2,2,64
"153181",21,"1994",1,6,2,2,2,70
"153209",21,"1994",1,1,2,2,2,70
"153320",22,"1994",1,4,2,2,2,70
"153349",22,"1994",3,2,2,2,2,68
"153361",22,"1994",1,98,2,2,2,67
"153413",21,"1994",1,98,2,2,2,67
"153437",21,"1994",1,3,2,2,2,65
"153624",16,"1994",1,5,2,2,2,67
"153655",16,"1994",1,3,2,2,2,70
"153672",19,"1994",1,2,2,2,2,67
"153673",19,"1994",1,2,2,2,2,65
"153818",19,"1994",1,5,2,2,2,70
"153820",19,"1994",1,2,2,2,2,63
"153851",32,"1994",1,1,2,2,2,70
"153957",32,"1994",1,1,2,2,2,70
"153984",8,"1994",1,98,2,2,2,65
"154023",8,"1994",1,2,2,2,2,67
"154030",8,"1994",2,3,2,2,2,64
"154032",8,"1994",2,3,2,2,2,67
"154106",6,"1994",1,98,2,2,2,70
"154114",6,"1994",1,1,2,2,2,60
"154115",6,"1994",1,1,2,2,2,60
"154135",6,"1994",1,5,2,2,2,70
"154136",6,"1994",1,5,2,2,2,68
"154148",6,"1994",1,2,2,2,2,64
"154149",6,"1994",1,2,2,2,2,67
"154156",6,"1994",1,5,2,2,2,64
"154199",6,"1994",1,2,2,2,2,70
"154233",6,"1994",1,5,2,2,2,68
"154270",6,"1994",2,2,2,2,2,68
"154285",6,"1994",1,2,2,2,2,70
"154324",12,"1994",1,1,2,2,2,67
"154325",12,"1994",1,1,2,2,2,68
"154326",12,"1994",1,1,2,2,2,65
"154334",12,"1994",2,5,2,2,2,64
"154336",12,"1994",2,1,2,2,2,70
"154337",12,"1994",1,5,2,2,2,64
"154370",12,"1994",1,4,2,2,2,66
"154389",12,"1994",1,4,2,2,2,64
"154449",12,"1994",1,2,2,2,2,64
"154453",12,"1994",1,1,2,2,2,64
"154498",12,"1994",2,3,2,2,2,67
"154499",12,"1994",2,3,2,2,2,67
"154503",12,"1994",1,1,2,2,2,65
"154512",12,"1994",1,2,2,2,2,70
"154514",12,"1994",2,2,2,2,2,70
"154517",12,"1994",2,2,2,2,2,66
"154518",12,"1994",2,2,2,2,2,66
"154561",12,"1994",3,2,2,2,2,65
"154574",12,"1994",2,6,2,2,2,68
"154632",12,"1994",3,2,2,2,2,68
"154633",12,"1994",2,2,2,2,2,65
"154664",12,"1994",4,1,2,2,2,65
"154681",12,"1994",1,1,2,2,2,66
"154966",6,"1994",1,6,2,2,2,61
"155028",6,"1994",1,5,2,2,2,68
"155029",6,"1994",1,5,2,2,2,68
"155030",6,"1994",1,5,2,2,2,68
"155062",6,"1994",2,5,2,2,2,70
"155089",6,"1994",1,2,2,2,2,68
"155124",6,"1994",1,6,2,2,2,64
"155169",18,"1994",1,3,2,2,2,64
"155437",10,"1994",1,6,2,2,2,70
"155438",10,"1994",1,6,2,2,2,70
"155514",10,"1994",1,2,2,2,2,68
"155642",23,"1994",1,5,2,2,2,67
"155655",23,"1994",1,6,2,2,2,68
"155677",23,"1994",1,1,2,2,2,68
"155711",2,"1994",1,3,2,2,2,64
"155712",2,"1994",1,3,2,2,2,68
"155715",2,"1994",1,3,2,2,2,70
"155716",2,"1994",1,3,2,2,2,70
"155717",2,"1994",1,3,2,2,2,68
"155731",2,"1994",3,98,2,2,2,70
"155747",2,"1994",1,98,2,2,2,68
"155817",15,"1994",1,5,2,2,2,67
"155818",15,"1994",1,5,2,2,2,68
"155819",15,"1994",1,5,2,2,2,68
"155821",15,"1994",1,6,2,2,2,64
"156039",3,"1994",2,1,2,2,2,68
"156052",3,"1994",1,3,2,2,2,65
"156111",3,"1994",2,3,2,2,2,65
"156127",3,"1994",1,3,2,2,2,67
"156146",3,"1994",1,6,2,2,2,68
"156149",3,"1994",1,6,2,2,2,63
"156150",3,"1994",1,6,2,2,2,64
"156151",3,"1994",1,5,2,2,2,70
"156214",39,"1994",1,5,2,2,2,67
"156219",39,"1994",1,2,2,2,2,66
"156225",39,"1994",1,6,2,2,2,64
"156249",39,"1994",1,1,2,2,2,68
"156250",39,"1994",1,1,2,2,2,67
"156563",39,"1994",2,3,2,2,2,66
"156614",39,"1994",1,6,2,2,2,67
"156616",39,"1994",1,6,2,2,2,68
"156663",39,"1994",1,5,2,2,2,70
"156704",39,"1994",1,3,2,2,2,62
"156711",39,"1994",1,6,2,2,2,70
"156944",5,"1994",1,2,2,2,2,65
"156947",5,"1994",1,2,2,2,2,65
"156964",5,"1994",1,3,2,2,2,70
"156975",5,"1994",2,5,2,2,2,70
"157168",11,"1994",4,1,2,2,2,70
"157404",17,"1994",3,2,2,2,2,64
"157511",17,"1994",1,1,2,2,2,70
"157512",17,"1994",1,1,2,2,2,70
"157533",17,"1994",1,2,2,2,2,65
"157748",24,"1994",1,4,2,2,2,70
"157877",24,"1994",3,3,2,2,2,68
"158035",24,"1994",1,6,2,2,2,65
"158174",30,"1994",1,1,2,2,2,68
"158438",31,"1994",1,3,2,2,2,68
"159748",17,"1994",2,6,2,2,2,66
"159873",17,"1994",2,4,2,2,2,64
"160002",17,"1994",1,98,2,2,2,68
"160003",17,"1994",1,98,2,2,2,68
"160013",17,"1994",2,2,2,2,2,70
"160029",17,"1994",2,2,2,2,2,70
"160037",17,"1994",1,3,2,2,2,68
"160054",17,"1994",1,98,2,2,2,64
"160065",13,"1994",1,5,2,2,2,70
"160207",2,"1994",1,6,2,2,2,64
"160251",26,"1994",1,3,2,2,2,65
"160263",26,"1994",1,98,2,2,2,68
"160392",20,"1994",1,6,2,2,2,66
"160393",20,"1994",1,6,2,2,2,66
"160480",8,"1994",1,98,2,2,2,64
"160481",8,"1994",1,98,2,2,2,62
"160484",8,"1994",1,98,2,2,2,62
"160496",8,"1994",1,2,2,2,2,70
"160511",6,"1994",1,3,2,2,2,68
"160528",6,"1994",1,1,2,2,2,60
"160529",6,"1994",1,4,2,2,2,68
"160600",32,"1994",1,3,2,2,2,67
"160780",39,"1994",1,3,2,2,2,68
"160781",39,"1994",1,3,2,2,2,67
"160838",40,"1994",1,6,2,2,2,67
"160901",17,"1994",1,2,2,2,2,70
"160904",17,"1994",2,98,2,2,2,65
"160986",31,"1994",1,98,2,2,2,65
"161191",13,"1994",1,3,2,2,2,67
"161354",24,"1995",2,4,2,1,2,64
"161368",24,"1995",1,1,2,2,2,64
"161428",24,"1995",1,4,2,2,2,68
"161429",24,"1995",1,4,2,2,2,68
"161568",17,"1995",2,98,2,2,2,64
"161752",1,"1995",1,1,2,2,2,70
"161933",31,"1995",3,1,2,2,2,67
"161936",31,"1995",4,1,2,2,2,65
"161942",31,"1995",3,1,2,2,2,65
"162481",17,"1995",1,3,2,1,2,60
"162482",17,"1995",1,3,2,1,2,65
"162486",17,"1995",1,2,2,2,2,62
"162561",17,"1995",1,1,2,2,2,70
"162589",17,"1995",1,1,2,2,2,68
"162598",17,"1995",2,6,2,1,2,66
"162599",17,"1995",2,6,2,1,2,68
"162620",17,"1995",1,3,2,2,2,66
"162728",39,"1995",1,5,2,2,2,68
"162836",18,"1995",1,3,2,2,2,68
"162840",18,"1995",2,2,2,2,2,65
"162841",18,"1995",2,1,2,2,2,62
"162883",18,"1995",3,1,2,2,2,67
"163010",38,"1995",1,5,2,2,2,66
"163016",38,"1995",3,5,2,2,2,68
"163058",2,"1995",2,6,2,2,2,68
"163086",2,"1995",2,5,2,2,2,64
"163096",2,"1995",1,1,2,2,2,70
"163198",6,"1995",1,1,2,2,2,64
"163228",6,"1995",1,5,2,2,2,67
"163230",6,"1995",2,5,2,2,2,68
"163253",6,"1995",1,1,2,2,2,64
"163263",6,"1995",1,3,2,2,2,70
"163265",6,"1995",1,98,2,2,2,68
"163272",6,"1995",1,3,2,2,2,63
"163284",6,"1995",2,2,2,2,2,64
"163417",7,"1995",1,1,2,2,2,65
"163497",3,"1995",1,6,2,2,2,68
"163556",39,"1995",1,5,2,2,2,68
"163559",39,"1995",1,5,2,2,2,68
"163560",39,"1995",1,5,2,2,2,68
"163562",39,"1995",3,3,2,2,2,70
"163573",3,"1995",2,98,2,2,2,64
"163574",3,"1995",2,98,2,2,2,64
"163578",3,"1995",1,2,2,2,2,68
"163585",3,"1995",1,4,2,2,2,60
"163586",3,"1995",1,3,2,2,2,66
"163601",4,"1995",3,4,2,8,2,68
"163744",12,"1995",2,5,2,8,2,70
"163745",12,"1995",2,5,2,8,2,70
"163874",19,"1995",1,4,2,2,2,70
"163981",32,"1995",1,6,2,2,2,68
"164001",32,"1995",1,2,2,2,2,65
"164015",32,"1995",2,3,2,2,2,66
"164111",21,"1995",2,5,2,2,2,60
"164125",21,"1995",1,1,2,2,2,64
"164146",21,"1995",1,5,2,2,2,68
"164149",21,"1995",1,98,2,1,2,66
"164150",21,"1995",1,98,2,1,2,64
"164206",21,"1995",3,1,2,2,2,68
"164243",21,"1995",1,4,2,2,2,65
"164244",21,"1995",1,4,2,2,2,65
"164280",21,"1995",1,5,2,2,2,70
"164293",21,"1995",2,6,2,2,2,70
"164423",21,"1995",1,5,2,2,2,68
"164424",21,"1995",1,5,2,2,2,68
"164425",21,"1995",1,5,2,2,2,68
"164505",8,"1995",1,4,2,2,2,64
"164516",8,"1995",1,2,2,2,2,65
"164682",28,"1995",1,98,2,2,2,68
"164684",28,"1995",5,1,2,2,2,66
"164693",28,"1995",4,2,2,2,2,68
"164694",28,"1995",3,2,2,2,2,70
"164739",26,"1995",2,3,2,2,2,68
"164742",26,"1995",2,3,2,2,2,62
"164751",26,"1995",1,1,2,2,2,66
"164826",26,"1995",1,98,2,2,2,69
"164850",26,"1995",2,98,2,2,2,63
"164859",26,"1995",1,1,2,2,2,65
"164999",10,"1995",1,5,2,2,2,64
"165157",15,"1995",3,3,2,2,2,66
"165312",23,"1995",2,1,2,2,2,66
"165572",24,"1995",2,3,2,2,2,67
"165575",24,"1995",2,6,2,2,2,67
"165576",24,"1995",2,6,2,2,2,60
"165679",17,"1995",1,98,2,2,2,65
"165714",17,"1995",1,1,2,1,2,65
"165844",31,"1995",3,1,2,2,2,65
"165947",30,"1995",2,2,2,2,2,65
"165948",30,"1995",2,2,2,2,2,67
"166044",35,"1995",1,2,2,2,2,67
"166093",36,"1995",1,5,2,2,2,68
"166191",17,"1995",1,3,2,2,2,64
"166442",11,"1995",1,5,2,2,2,70
"166463",39,"1995",1,2,2,2,2,70
"166467",39,"1995",1,1,2,2,2,70
"166810",2,"1995",1,5,2,2,2,64
"166853",2,"1995",1,5,2,2,2,70
"166900",32,"1995",2,1,2,2,2,65
"166907",32,"1995",1,1,2,2,2,64
"166909",32,"1995",1,1,2,2,2,64
"166926",6,"1995",1,5,2,2,2,65
"166928",6,"1995",2,2,2,2,2,68
"166941",6,"1995",1,3,2,2,2,68
"166942",6,"1995",1,3,2,2,2,68
"166943",6,"1995",1,3,2,2,2,70
"166975",6,"1995",1,4,2,2,2,65
"166999",6,"1995",1,1,2,2,2,70
"167040",6,"1995",1,6,2,2,2,66
"167041",6,"1995",1,6,2,2,2,67
"167042",6,"1995",1,6,2,2,2,68
"167046",6,"1995",1,3,2,2,2,70
"167047",6,"1995",1,3,2,2,2,70
"167048",6,"1995",1,3,2,2,2,70
"167092",3,"1995",1,2,2,2,2,67
"167159",39,"1995",1,5,2,2,2,66
"167166",39,"1995",1,5,2,2,2,70
"167186",3,"1995",2,2,2,2,2,64
"167187",3,"1995",2,2,2,2,2,65
"167324",12,"1995",1,5,2,2,2,70
"167618",21,"1995",1,2,2,2,2,70
"167668",21,"1995",2,1,2,2,2,64
"167910",8,"1995",1,3,2,2,2,67
"167928",8,"1995",1,3,2,2,2,68
"168163",26,"1995",1,4,2,2,2,68
"168177",26,"1995",1,2,2,2,2,62
"168351",10,"1995",2,98,2,2,2,60
"168352",10,"1995",3,3,2,2,2,70
"168407",15,"1995",2,98,2,2,2,67
"168526",14,"1995",2,1,2,2,2,65
"168608",37,"1995",2,6,2,2,2,70
"168609",37,"1995",2,6,2,2,2,66
"168764",17,"1995",1,2,2,2,2,70
"168880",31,"1995",1,5,2,2,2,70
"168881",31,"1995",1,5,2,2,2,70
"168953",11,"1995",1,5,2,2,2,67
"168972",13,"1995",1,5,2,2,2,65
"169081",6,"1995",1,3,2,2,2,64
"169129",39,"1995",1,98,2,2,2,67
"169189",12,"1995",1,6,2,2,2,65
"169206",12,"1995",1,5,2,2,2,68
"169265",22,"1995",1,3,2,2,2,64
"169280",21,"1995",1,2,2,1,2,70
"169282",21,"1995",1,4,2,2,2,70
"169449",10,"1995",1,3,2,2,2,66
"169485",14,"1995",1,2,2,2,2,70
"169616",24,"1996",1,6,2,2,2,70
"169628",17,"1996",3,3,2,2,2,64
"169878",36,"1996",1,6,2,2,2,70
"169879",36,"1996",1,6,2,2,2,68
"169982",17,"1996",2,2,2,2,2,64
"170140",38,"1996",1,5,2,2,2,70
"170141",38,"1996",1,5,2,2,2,70
"170231",6,"1996",2,5,2,2,2,64
"170245",6,"1996",1,3,2,2,2,65
"170293",6,"1996",1,6,2,2,2,65
"170362",39,"1996",1,6,2,2,2,68
"170365",3,"1996",1,5,2,2,2,70
"170380",3,"1996",2,98,2,2,2,68
"170387",3,"1996",3,1,2,2,2,64
"170394",3,"1996",3,1,2,2,2,68
"170582",21,"1996",2,6,2,2,2,70
"170709",5,"1996",4,5,2,2,2,70
"170722",9,"1996",1,5,2,2,2,70
"170723",9,"1996",1,5,2,2,2,67
"170837",26,"1996",1,98,2,2,2,64
"170838",26,"1996",1,98,2,2,2,62
"170856",26,"1996",1,4,2,2,2,65
"170857",26,"1996",1,4,2,2,2,68
"170863",26,"1996",3,1,2,2,2,61
"170908",10,"1996",1,2,2,2,2,70
"170938",15,"1996",1,5,2,2,2,68
"171019",39,"1996",2,5,2,2,2,67
"171281",17,"1996",1,98,2,2,2,68
"171283",17,"1996",1,98,2,2,2,68
"171353",30,"1996",2,1,2,1,2,70
"171355",30,"1996",2,1,2,1,2,70
"171386",31,"1996",1,2,2,2,2,68
"171387",31,"1996",1,2,2,2,2,67
"171522",35,"1996",1,2,2,1,2,64
"171640",17,"1996",1,98,2,2,2,68
"171807",39,"1996",1,3,2,2,2,70
"171856",18,"1996",1,98,2,2,2,65
"171986",2,"1996",3,6,2,2,2,68
"172041",6,"1996",2,1,2,2,2,64
"172043",6,"1996",1,1,2,2,2,68
"172089",6,"1996",3,2,2,2,2,63
"172318",12,"1996",1,5,2,2,2,65
"172319",12,"1996",1,5,2,2,2,68
"172320",12,"1996",1,5,2,2,2,68
"172322",12,"1996",1,5,2,2,2,61
"172327",12,"1996",2,6,2,2,2,61
"172350",12,"1996",2,5,2,2,2,68
"172507",21,"1996",1,2,2,2,2,68
"172519",21,"1996",1,1,2,2,2,62
"172541",21,"1996",1,98,2,2,2,67
"172643",5,"1996",3,1,2,2,2,68
"172689",8,"1996",2,1,2,2,2,66
"172767",8,"1996",5,2,2,2,2,68
"172813",28,"1996",1,2,2,2,2,65
"173143",14,"1996",1,3,2,2,2,66
"173145",14,"1996",2,1,2,2,2,68
"173370",24,"1996",1,4,2,2,2,70
"173392",24,"1996",2,1,2,2,2,67
"173430",24,"1996",1,1,2,2,2,66
"173508",17,"1996",1,5,2,2,2,70
"173512",17,"1996",1,4,2,2,2,70
"173521",17,"1996",1,2,2,2,2,66
"173553",17,"1996",2,1,2,2,2,65
"173669",17,"1996",1,5,2,2,2,68
"173689",17,"1996",2,1,2,2,2,65
"173692",17,"1996",2,5,2,2,2,60
"173715",17,"1996",1,98,2,2,2,70
"173767",17,"1996",1,1,2,2,2,64
"173828",1,"1996",1,4,2,2,2,65
"173917",30,"1996",1,5,2,2,2,68
